name,address,phoneNumber,city,age,calls,activeCalls,sms,data,subscription_a,subscription_b,subscription_c,subscription_d,plan
A2305,ADDRESS2305,9001002505,Madurai,47,11,17,13,482,0,0,0,0,3
A2306,ADDRESS2306,9001002506,Chennai,40,9,19,14,336,0,0,0,0,3
A2307,ADDRESS2307,9001002507,Chennimalai,58,11,16,17,422,0,0,0,0,3
A2308,ADDRESS2308,9001002508,Madurai,41,13,15,16,245,0,0,0,0,3
A2309,ADDRESS2309,9001002509,Bangalore,27,14,20,14,324,0,0,0,0,3
A2310,ADDRESS2310,9001002510,Chennai,69,9,14,16,199,0,0,0,0,3
A2311,ADDRESS2311,9001002511,Namakkal,30,13,20,17,295,0,0,0,0,3
A2312,ADDRESS2312,9001002512,Namakkal,25,12,15,20,242,0,0,0,0,3
A2313,ADDRESS2313,9001002513,Salem,72,10,11,15,239,0,0,0,0,3
A2314,ADDRESS2314,9001002514,Madurai,79,9,15,19,415,0,0,0,0,3
A2315,ADDRESS2315,9001002515,Coimbatore,55,11,12,15,185,0,0,0,0,3
A2316,ADDRESS2316,9001002516,Mumbai,68,9,11,17,379,0,0,0,0,3
A2317,ADDRESS2317,9001002517,Madurai,74,9,12,16,416,0,0,0,0,3
A2318,ADDRESS2318,9001002518,Mumbai,67,11,16,14,446,0,0,0,0,3
A2319,ADDRESS2319,9001002519,Coimbatore,29,11,12,18,408,0,0,0,0,3
A2320,ADDRESS2320,9001002520,Salem,77,9,14,20,318,0,0,0,0,3
A2321,ADDRESS2321,9001002521,Mumbai,33,14,20,17,144,0,0,0,0,3
A2322,ADDRESS2322,9001002522,Coimbatore,28,12,17,17,176,0,0,0,0,3
A2323,ADDRESS2323,9001002523,Namakkal,34,9,13,20,314,0,0,0,0,3
A2324,ADDRESS2324,9001002524,Salem,75,9,10,19,375,0,0,0,0,3
A2325,ADDRESS2325,9001002525,Karur,19,14,17,17,305,0,0,0,0,3
A2326,ADDRESS2326,9001002526,Namakkal,64,11,15,14,198,0,0,0,0,3
A2327,ADDRESS2327,9001002527,Coimbatore,19,10,15,17,484,0,0,0,0,3
A2328,ADDRESS2328,9001002528,Chennimalai,45,12,18,14,281,0,0,0,0,3
A2329,ADDRESS2329,9001002529,Bangalore,72,11,20,16,275,0,0,0,0,3
A2330,ADDRESS2330,9001002530,Madurai,25,10,14,19,402,0,0,0,0,3
A2331,ADDRESS2331,9001002531,Namakkal,67,11,12,20,259,0,0,0,0,3
A2332,ADDRESS2332,9001002532,Bangalore,47,10,10,15,133,0,0,0,0,3
A2333,ADDRESS2333,9001002533,Namakkal,62,10,20,20,210,0,0,0,0,3
A2334,ADDRESS2334,9001002534,Chennai,42,10,13,19,195,0,0,0,0,3
A2335,ADDRESS2335,9001002535,Karur,73,11,15,15,279,0,0,0,0,3
A2336,ADDRESS2336,9001002536,Chennimalai,70,10,14,17,114,0,0,0,0,3
A2337,ADDRESS2337,9001002537,Karur,72,10,14,19,483,0,0,0,0,3
A2338,ADDRESS2338,9001002538,Delhi,68,9,15,13,365,0,0,0,0,3
A2339,ADDRESS2339,9001002539,Madurai,71,11,21,12,480,0,0,0,0,3
A2340,ADDRESS2340,9001002540,Coimbatore,23,12,12,15,102,0,0,0,0,3
A2341,ADDRESS2341,9001002541,Madurai,58,11,20,20,333,0,0,0,0,3
A2342,ADDRESS2342,9001002542,Mumbai,57,11,20,17,202,0,0,0,0,3
A2343,ADDRESS2343,9001002543,Chennai,73,10,17,12,166,0,0,0,0,3
A2344,ADDRESS2344,9001002544,Chennimalai,64,9,10,20,172,0,0,0,0,3
A2345,ADDRESS2345,9001002545,Karur,65,9,13,12,247,0,0,0,0,3
A2346,ADDRESS2346,9001002546,Karur,80,10,15,17,469,0,0,0,0,3
A2347,ADDRESS2347,9001002547,Coimbatore,79,9,9,17,434,0,0,0,0,3
A2348,ADDRESS2348,9001002548,Salem,24,12,17,12,373,0,0,0,0,3
A2349,ADDRESS2349,9001002549,Madurai,58,11,20,20,240,0,0,0,0,3
A2350,ADDRESS2350,9001002550,Coimbatore,72,10,19,14,441,0,0,0,0,3
A2351,ADDRESS2351,9001002551,Karur,54,10,18,20,183,0,0,0,0,3
A2352,ADDRESS2352,9001002552,Coimbatore,47,12,20,19,191,0,0,0,0,3
A2353,ADDRESS2353,9001002553,Salem,69,11,21,14,470,0,0,0,0,3
A2354,ADDRESS2354,9001002554,Madurai,27,13,16,14,287,0,0,0,0,3
A2355,ADDRESS2355,9001002555,Chennimalai,69,9,12,15,430,0,0,0,0,3
A2356,ADDRESS2356,9001002556,Bangalore,79,9,21,17,270,0,0,0,0,3
A2357,ADDRESS2357,9001002557,Chennai,42,12,18,18,313,0,0,0,0,3
A2358,ADDRESS2358,9001002558,Coimbatore,68,11,14,19,111,0,0,0,0,3
A2359,ADDRESS2359,9001002559,Coimbatore,64,11,14,17,422,0,0,0,0,3
A2360,ADDRESS2360,9001002560,Chennimalai,49,13,19,19,244,0,0,0,0,3
A2361,ADDRESS2361,9001002561,Coimbatore,18,13,13,15,187,0,0,0,0,3
A2362,ADDRESS2362,9001002562,Namakkal,20,12,18,12,248,0,0,0,0,3
A2363,ADDRESS2363,9001002563,Namakkal,22,12,16,18,272,0,0,0,0,3
A2364,ADDRESS2364,9001002564,Salem,36,14,17,16,489,0,0,0,0,3
A2365,ADDRESS2365,9001002565,Bangalore,26,14,16,17,490,0,0,0,0,3
A2366,ADDRESS2366,9001002566,Coimbatore,75,9,16,14,166,0,0,0,0,3
A2367,ADDRESS2367,9001002567,Madurai,43,14,20,18,331,0,0,0,0,3
A2368,ADDRESS2368,9001002568,Bangalore,73,9,16,18,286,0,0,0,0,3
A2369,ADDRESS2369,9001002569,Chennimalai,76,10,11,16,175,0,0,0,0,3
A2370,ADDRESS2370,9001002570,Coimbatore,27,13,17,13,210,0,0,0,0,3
A2371,ADDRESS2371,9001002571,Namakkal,65,10,12,17,220,0,0,0,0,3
A2372,ADDRESS2372,9001002572,Madurai,37,10,14,18,438,0,0,0,0,3
A2373,ADDRESS2373,9001002573,Karur,77,10,13,18,475,0,0,0,0,3
A2374,ADDRESS2374,9001002574,Chennai,22,14,18,17,142,0,0,0,0,3
A2375,ADDRESS2375,9001002575,Namakkal,53,10,13,18,325,0,0,0,0,3
A2376,ADDRESS2376,9001002576,Madurai,45,11,13,20,103,0,0,0,0,3
A2377,ADDRESS2377,9001002577,Chennimalai,62,10,17,18,105,0,0,0,0,3
A2378,ADDRESS2378,9001002578,Delhi,59,9,15,16,254,0,0,0,0,3
A2379,ADDRESS2379,9001002579,Salem,79,9,12,12,207,0,0,0,0,3
A2380,ADDRESS2380,9001002580,Salem,24,11,12,19,183,0,0,0,0,3
A2381,ADDRESS2381,9001002581,Coimbatore,56,10,13,14,125,0,0,0,0,3
A2382,ADDRESS2382,9001002582,Mumbai,53,10,16,14,254,0,0,0,0,3
A2383,ADDRESS2383,9001002583,Delhi,46,14,18,13,367,0,0,0,0,3
A2384,ADDRESS2384,9001002584,Coimbatore,46,13,15,15,161,0,0,0,0,3
A2385,ADDRESS2385,9001002585,Bangalore,25,13,20,16,251,0,0,0,0,3
A2386,ADDRESS2386,9001002586,Delhi,40,11,19,16,148,0,0,0,0,3
A2387,ADDRESS2387,9001002587,Mumbai,76,10,21,18,470,0,0,0,0,3
A2388,ADDRESS2388,9001002588,Coimbatore,41,11,19,14,161,0,0,0,0,3
A2389,ADDRESS2389,9001002589,Mumbai,28,14,17,15,171,0,0,0,0,3
A2390,ADDRESS2390,9001002590,Coimbatore,51,9,12,14,376,0,0,0,0,3
A2391,ADDRESS2391,9001002591,Chennai,61,11,19,17,119,0,0,0,0,3
A2392,ADDRESS2392,9001002592,Delhi,22,12,21,13,151,0,0,0,0,3
A2393,ADDRESS2393,9001002593,Namakkal,64,11,20,12,370,0,0,0,0,3
A2394,ADDRESS2394,9001002594,Chennimalai,27,12,13,19,450,0,0,0,0,3
A2395,ADDRESS2395,9001002595,Delhi,31,13,20,12,390,0,0,0,0,3
A2396,ADDRESS2396,9001002596,Bangalore,44,13,21,18,457,0,0,0,0,3
A2397,ADDRESS2397,9001002597,Chennimalai,69,11,19,17,185,0,0,0,0,3
A2398,ADDRESS2398,9001002598,Coimbatore,54,11,15,16,257,0,0,0,0,3
A2399,ADDRESS2399,9001002599,Salem,39,10,14,14,359,0,0,0,0,3
A2400,ADDRESS2400,9001002600,Chennai,20,13,18,19,169,0,0,0,0,3
A2401,ADDRESS2401,9001002601,Madurai,26,14,14,15,412,0,0,0,0,3
A2402,ADDRESS2402,9001002602,Bangalore,78,9,16,15,153,0,0,0,0,3
A2403,ADDRESS2403,9001002603,Chennimalai,25,12,14,12,418,0,0,0,0,3
A2404,ADDRESS2404,9001002604,Mumbai,79,10,16,20,317,0,0,0,0,3
A2405,ADDRESS2405,9001002605,Namakkal,77,9,11,12,149,0,0,0,0,3
A2406,ADDRESS2406,9001002606,Chennimalai,43,13,13,18,263,0,0,0,0,3
A2407,ADDRESS2407,9001002607,Namakkal,23,11,11,16,114,0,0,0,0,3
A2408,ADDRESS2408,9001002608,Salem,30,10,20,12,397,0,0,0,0,3
A2409,ADDRESS2409,9001002609,Madurai,67,9,15,14,361,0,0,0,0,3
A2410,ADDRESS2410,9001002610,Madurai,75,9,16,15,276,0,0,0,0,3
A2411,ADDRESS2411,9001002611,Bangalore,26,11,14,17,240,0,0,0,0,3
A2412,ADDRESS2412,9001002612,Salem,26,13,19,14,389,0,0,0,0,3
A2413,ADDRESS2413,9001002613,Salem,64,9,21,14,468,0,0,0,0,3
A2414,ADDRESS2414,9001002614,Delhi,64,9,21,14,335,0,0,0,0,3
A2415,ADDRESS2415,9001002615,Chennai,30,14,18,19,166,0,0,0,0,3
A2416,ADDRESS2416,9001002616,Mumbai,57,9,16,17,102,0,0,0,0,3
A2417,ADDRESS2417,9001002617,Bangalore,52,10,17,17,401,0,0,0,0,3
A2418,ADDRESS2418,9001002618,Salem,41,11,18,13,387,0,0,0,0,3
A2419,ADDRESS2419,9001002619,Chennai,22,11,21,16,459,0,0,0,0,3
A2420,ADDRESS2420,9001002620,Chennimalai,61,11,14,17,294,0,0,0,0,3
A2421,ADDRESS2421,9001002621,Bangalore,47,12,16,13,260,0,0,0,0,3
A2422,ADDRESS2422,9001002622,Delhi,56,9,13,20,231,0,0,0,0,3
A2423,ADDRESS2423,9001002623,Bangalore,37,9,9,20,167,0,0,0,0,3
A2424,ADDRESS2424,9001002624,Madurai,27,12,18,12,365,0,0,0,0,3
A2425,ADDRESS2425,9001002625,Namakkal,23,13,17,12,174,0,0,0,0,3
A2426,ADDRESS2426,9001002626,Delhi,35,9,17,20,233,0,0,0,0,3
A2427,ADDRESS2427,9001002627,Delhi,66,10,10,19,121,0,0,0,0,3
A2428,ADDRESS2428,9001002628,Coimbatore,19,10,15,20,202,0,0,0,0,3
A2429,ADDRESS2429,9001002629,Salem,77,9,15,17,477,0,0,0,0,3
A2430,ADDRESS2430,9001002630,Salem,35,9,19,16,333,0,0,0,0,3
A2431,ADDRESS2431,9001002631,Madurai,20,13,20,19,436,0,0,0,0,3
A2432,ADDRESS2432,9001002632,Mumbai,56,11,21,19,410,0,0,0,0,3
A2433,ADDRESS2433,9001002633,Karur,70,10,17,13,321,0,0,0,0,3
A2434,ADDRESS2434,9001002634,Karur,59,10,16,17,229,0,0,0,0,3
A2435,ADDRESS2435,9001002635,Chennimalai,50,9,9,20,135,0,0,0,0,3
A2436,ADDRESS2436,9001002636,Madurai,46,13,19,13,242,0,0,0,0,3
A2437,ADDRESS2437,9001002637,Madurai,45,12,14,17,343,0,0,0,0,3
A2438,ADDRESS2438,9001002638,Salem,55,9,20,14,228,0,0,0,0,3
A2439,ADDRESS2439,9001002639,Coimbatore,28,10,16,16,219,0,0,0,0,3
A2440,ADDRESS2440,9001002640,Delhi,70,9,21,19,167,0,0,0,0,3
A2441,ADDRESS2441,9001002641,Coimbatore,76,9,11,14,119,0,0,0,0,3
A2442,ADDRESS2442,9001002642,Madurai,59,10,17,13,466,0,0,0,0,3
A2443,ADDRESS2443,9001002643,Coimbatore,23,13,21,14,137,0,0,0,0,3
A2444,ADDRESS2444,9001002644,Coimbatore,69,9,18,12,163,0,0,0,0,3
A2445,ADDRESS2445,9001002645,Chennimalai,46,11,13,14,121,0,0,0,0,3
A2446,ADDRESS2446,9001002646,Mumbai,60,11,11,13,152,0,0,0,0,3
A2447,ADDRESS2447,9001002647,Delhi,60,11,17,12,191,0,0,0,0,3
A2448,ADDRESS2448,9001002648,Delhi,38,9,16,15,153,0,0,0,0,3
A2449,ADDRESS2449,9001002649,Chennai,65,11,11,12,223,0,0,0,0,3
A2450,ADDRESS2450,9001002650,Mumbai,44,13,20,15,232,0,0,0,0,3
A2451,ADDRESS2451,9001002651,Bangalore,25,12,17,12,191,0,0,0,0,3
A2452,ADDRESS2452,9001002652,Delhi,75,9,16,19,310,0,0,0,0,3
A2453,ADDRESS2453,9001002653,Coimbatore,64,9,11,16,314,0,0,0,0,3
A2454,ADDRESS2454,9001002654,Chennimalai,74,10,13,20,358,0,0,0,0,3
A2455,ADDRESS2455,9001002655,Delhi,43,10,12,13,261,0,0,0,0,3
A2456,ADDRESS2456,9001002656,Chennai,25,9,9,18,430,0,0,0,0,3
A2457,ADDRESS2457,9001002657,Bangalore,52,9,21,12,152,0,0,0,0,3
A2458,ADDRESS2458,9001002658,Karur,63,11,21,20,282,0,0,0,0,3
A2459,ADDRESS2459,9001002659,Bangalore,33,12,18,13,146,0,0,0,0,3
A2460,ADDRESS2460,9001002660,Coimbatore,78,9,18,14,462,0,0,0,0,3
A2461,ADDRESS2461,9001002661,Karur,47,10,15,20,195,0,0,0,0,3
A2462,ADDRESS2462,9001002662,Bangalore,75,9,13,19,394,0,0,0,0,3
A2463,ADDRESS2463,9001002663,Mumbai,22,13,15,14,184,0,0,0,0,3
A2464,ADDRESS2464,9001002664,Namakkal,36,12,14,14,184,0,0,0,0,3
A2465,ADDRESS2465,9001002665,Delhi,21,10,16,19,273,0,0,0,0,3
A2466,ADDRESS2466,9001002666,Madurai,51,10,19,13,285,0,0,0,0,3
A2467,ADDRESS2467,9001002667,Salem,62,10,12,14,364,0,0,0,0,3
A2468,ADDRESS2468,9001002668,Mumbai,50,11,13,18,283,0,0,0,0,3
A2469,ADDRESS2469,9001002669,Coimbatore,73,11,12,18,440,0,0,0,0,3
A2470,ADDRESS2470,9001002670,Namakkal,32,10,13,18,321,0,0,0,0,3
A2471,ADDRESS2471,9001002671,Coimbatore,51,11,14,20,171,0,0,0,0,3
A2472,ADDRESS2472,9001002672,Bangalore,61,10,11,18,102,0,0,0,0,3
A2473,ADDRESS2473,9001002673,Karur,62,10,10,12,481,0,0,0,0,3
A2474,ADDRESS2474,9001002674,Mumbai,25,13,15,14,197,0,0,0,0,3
A2475,ADDRESS2475,9001002675,Bangalore,76,9,10,13,414,0,0,0,0,3
A2476,ADDRESS2476,9001002676,Chennimalai,49,11,16,19,482,0,0,0,0,3
A2477,ADDRESS2477,9001002677,Madurai,58,10,10,15,227,0,0,0,0,3
A2478,ADDRESS2478,9001002678,Namakkal,21,14,19,12,118,0,0,0,0,3
A2479,ADDRESS2479,9001002679,Mumbai,19,13,19,16,455,0,0,0,0,3
A2480,ADDRESS2480,9001002680,Delhi,80,10,19,17,218,0,0,0,0,3
A2481,ADDRESS2481,9001002681,Chennimalai,39,14,19,15,374,0,0,0,0,3
A2482,ADDRESS2482,9001002682,Chennimalai,37,14,15,13,185,0,0,0,0,3
A2483,ADDRESS2483,9001002683,Salem,55,10,10,17,182,0,0,0,0,3
A2484,ADDRESS2484,9001002684,Chennai,23,9,11,18,499,0,0,0,0,3
A2485,ADDRESS2485,9001002685,Salem,74,9,19,19,398,0,0,0,0,3
A2486,ADDRESS2486,9001002686,Chennai,71,9,19,20,341,0,0,0,0,3
A2487,ADDRESS2487,9001002687,Delhi,56,10,19,13,169,0,0,0,0,3
A2488,ADDRESS2488,9001002688,Salem,33,10,11,20,329,0,0,0,0,3
A2489,ADDRESS2489,9001002689,Chennimalai,80,9,20,16,344,0,0,0,0,3
A2490,ADDRESS2490,9001002690,Delhi,77,10,15,20,364,0,0,0,0,3
A2491,ADDRESS2491,9001002691,Chennai,58,9,12,13,462,0,0,0,0,3
A2492,ADDRESS2492,9001002692,Salem,21,14,17,17,335,0,0,0,0,3
A2493,ADDRESS2493,9001002693,Delhi,25,9,19,12,465,0,0,0,0,3
A2494,ADDRESS2494,9001002694,Bangalore,69,9,9,18,469,0,0,0,0,3
A2495,ADDRESS2495,9001002695,Namakkal,23,9,10,19,325,0,0,0,0,3
A2496,ADDRESS2496,9001002696,Namakkal,46,13,18,18,235,0,0,0,0,3
A2497,ADDRESS2497,9001002697,Namakkal,49,9,11,13,481,0,0,0,0,3
A2498,ADDRESS2498,9001002698,Madurai,58,9,12,12,400,0,0,0,0,3
A2499,ADDRESS2499,9001002699,Bangalore,23,12,14,13,383,0,0,0,0,3
A2500,ADDRESS2500,9001002700,Karur,51,9,10,18,304,0,0,0,0,3
A2501,ADDRESS2501,9001002701,Bangalore,78,10,16,20,262,0,0,0,0,3
A2502,ADDRESS2502,9001002702,Chennai,61,9,16,18,245,0,0,0,0,3
A2503,ADDRESS2503,9001002703,Delhi,55,9,10,19,455,0,0,0,0,3
A2504,ADDRESS2504,9001002704,Karur,61,9,17,12,481,0,0,0,0,3
A2505,ADDRESS2505,9001002705,Karur,33,10,10,13,149,0,0,0,0,3
A2506,ADDRESS2506,9001002706,Delhi,61,11,21,19,150,0,0,0,0,3
A2507,ADDRESS2507,9001002707,Bangalore,21,11,17,19,373,0,0,0,0,3
A2508,ADDRESS2508,9001002708,Chennimalai,68,11,11,19,124,0,0,0,0,3
A2509,ADDRESS2509,9001002709,Mumbai,31,11,12,17,312,0,0,0,0,3
A2510,ADDRESS2510,9001002710,Coimbatore,54,9,13,20,193,0,0,0,0,3
A2511,ADDRESS2511,9001002711,Salem,66,11,13,19,215,0,0,0,0,3
A2512,ADDRESS2512,9001002712,Bangalore,21,12,21,12,286,0,0,0,0,3
A2513,ADDRESS2513,9001002713,Madurai,32,9,9,13,443,0,0,0,0,3
A2514,ADDRESS2514,9001002714,Namakkal,65,10,11,16,268,0,0,0,0,3
A2515,ADDRESS2515,9001002715,Coimbatore,50,10,16,15,281,0,0,0,0,3
A2516,ADDRESS2516,9001002716,Delhi,74,10,11,17,466,0,0,0,0,3
A2517,ADDRESS2517,9001002717,Coimbatore,38,13,17,15,337,0,0,0,0,3
A2518,ADDRESS2518,9001002718,Delhi,34,11,21,18,320,0,0,0,0,3
A2519,ADDRESS2519,9001002719,Chennimalai,55,11,12,18,128,0,0,0,0,3
A2520,ADDRESS2520,9001002720,Chennai,37,12,16,12,390,0,0,0,0,3
A2521,ADDRESS2521,9001002721,Chennimalai,32,12,13,15,446,0,0,0,0,3
A2522,ADDRESS2522,9001002722,Chennimalai,53,9,11,16,394,0,0,0,0,3
A2523,ADDRESS2523,9001002723,Namakkal,52,11,15,20,126,0,0,0,0,3
A2524,ADDRESS2524,9001002724,Chennai,39,14,18,17,319,0,0,0,0,3
A2525,ADDRESS2525,9001002725,Mumbai,55,11,16,20,161,0,0,0,0,3
A2526,ADDRESS2526,9001002726,Mumbai,36,11,14,13,460,0,0,0,0,3
A2527,ADDRESS2527,9001002727,Bangalore,22,14,19,20,427,0,0,0,0,3
A2528,ADDRESS2528,9001002728,Mumbai,31,12,13,18,354,0,0,0,0,3
A2529,ADDRESS2529,9001002729,Karur,78,10,12,18,359,0,0,0,0,3
A2530,ADDRESS2530,9001002730,Namakkal,55,10,19,13,271,0,0,0,0,3
A2531,ADDRESS2531,9001002731,Karur,54,9,18,14,202,0,0,0,0,3
A2532,ADDRESS2532,9001002732,Delhi,79,10,11,15,356,0,0,0,0,3
A2533,ADDRESS2533,9001002733,Chennimalai,50,10,17,16,234,0,0,0,0,3
A2534,ADDRESS2534,9001002734,Chennimalai,64,10,17,19,156,0,0,0,0,3
A2535,ADDRESS2535,9001002735,Chennai,48,14,16,13,193,0,0,0,0,3
A2536,ADDRESS2536,9001002736,Madurai,72,9,13,17,280,0,0,0,0,3
A2537,ADDRESS2537,9001002737,Coimbatore,37,14,15,19,343,0,0,0,0,3
A2538,ADDRESS2538,9001002738,Chennimalai,44,10,20,20,468,0,0,0,0,3
A2539,ADDRESS2539,9001002739,Chennimalai,72,10,12,17,337,0,0,0,0,3
A2540,ADDRESS2540,9001002740,Salem,29,10,18,18,401,0,0,0,0,3
A2541,ADDRESS2541,9001002741,Bangalore,60,9,17,16,130,0,0,0,0,3
A2542,ADDRESS2542,9001002742,Mumbai,73,10,12,13,308,0,0,0,0,3
A2543,ADDRESS2543,9001002743,Chennimalai,53,10,16,13,106,0,0,0,0,3
A2544,ADDRESS2544,9001002744,Karur,75,9,21,20,286,0,0,0,0,3
A2545,ADDRESS2545,9001002745,Chennai,27,10,19,20,151,0,0,0,0,3
A2546,ADDRESS2546,9001002746,Chennimalai,27,13,18,14,332,0,0,0,0,3
A2547,ADDRESS2547,9001002747,Bangalore,36,12,21,18,120,0,0,0,0,3
A2548,ADDRESS2548,9001002748,Chennimalai,31,11,16,18,323,0,0,0,0,3
A2549,ADDRESS2549,9001002749,Madurai,53,10,14,19,280,0,0,0,0,3
A2550,ADDRESS2550,9001002750,Chennimalai,30,11,19,20,470,0,0,0,0,3
A2551,ADDRESS2551,9001002751,Madurai,40,14,18,13,482,0,0,0,0,3
A2552,ADDRESS2552,9001002752,Salem,40,12,20,20,175,0,0,0,0,3
A2553,ADDRESS2553,9001002753,Coimbatore,31,9,12,18,134,0,0,0,0,3
A2554,ADDRESS2554,9001002754,Delhi,73,9,17,12,478,0,0,0,0,3
A2555,ADDRESS2555,9001002755,Delhi,54,11,13,16,359,0,0,0,0,3
A2556,ADDRESS2556,9001002756,Chennimalai,18,11,11,12,333,0,0,0,0,3
A2557,ADDRESS2557,9001002757,Chennai,49,13,21,12,497,0,0,0,0,3
A2558,ADDRESS2558,9001002758,Karur,19,10,11,19,435,0,0,0,0,3
A2559,ADDRESS2559,9001002759,Madurai,74,9,21,14,486,0,0,0,0,3
A2560,ADDRESS2560,9001002760,Chennai,26,10,13,19,287,0,0,0,0,3
A2561,ADDRESS2561,9001002761,Karur,54,11,19,19,210,0,0,0,0,3
A2562,ADDRESS2562,9001002762,Madurai,24,13,21,19,442,0,0,0,0,3
A2563,ADDRESS2563,9001002763,Coimbatore,36,11,21,12,201,0,0,0,0,3
A2564,ADDRESS2564,9001002764,Madurai,65,9,13,20,274,0,0,0,0,3
A2565,ADDRESS2565,9001002765,Chennai,77,10,17,15,464,0,0,0,0,3
A2566,ADDRESS2566,9001002766,Namakkal,32,12,12,15,482,0,0,0,0,3
A2567,ADDRESS2567,9001002767,Salem,70,10,17,18,359,0,0,0,0,3
A2568,ADDRESS2568,9001002768,Coimbatore,42,14,18,13,171,0,0,0,0,3
A2569,ADDRESS2569,9001002769,Madurai,63,10,10,17,195,0,0,0,0,3
A2570,ADDRESS2570,9001002770,Mumbai,69,10,14,14,161,0,0,0,0,3
A2571,ADDRESS2571,9001002771,Namakkal,20,11,16,15,316,0,0,0,0,3
A2572,ADDRESS2572,9001002772,Salem,59,10,19,15,172,0,0,0,0,3
A2573,ADDRESS2573,9001002773,Bangalore,19,13,21,12,228,0,0,0,0,3
A2574,ADDRESS2574,9001002774,Delhi,42,14,18,19,396,0,0,0,0,3
A2575,ADDRESS2575,9001002775,Coimbatore,24,11,15,15,243,0,0,0,0,3
A2576,ADDRESS2576,9001002776,Namakkal,66,11,15,20,429,0,0,0,0,3
A2577,ADDRESS2577,9001002777,Chennai,53,9,18,16,494,0,0,0,0,3
A2578,ADDRESS2578,9001002778,Mumbai,20,10,13,14,298,0,0,0,0,3
A2579,ADDRESS2579,9001002779,Mumbai,62,11,15,16,139,0,0,0,0,3
A2580,ADDRESS2580,9001002780,Coimbatore,40,13,13,14,412,0,0,0,0,3
A2581,ADDRESS2581,9001002781,Salem,68,10,20,16,255,0,0,0,0,3
A2582,ADDRESS2582,9001002782,Salem,27,14,20,17,237,0,0,0,0,3
A2583,ADDRESS2583,9001002783,Mumbai,58,9,21,20,117,0,0,0,0,3
A2584,ADDRESS2584,9001002784,Madurai,56,11,21,18,346,0,0,0,0,3
A2585,ADDRESS2585,9001002785,Madurai,23,10,13,19,333,0,0,0,0,3
A2586,ADDRESS2586,9001002786,Madurai,74,10,17,12,360,0,0,0,0,3
A2587,ADDRESS2587,9001002787,Coimbatore,68,10,14,19,131,0,0,0,0,3
A2588,ADDRESS2588,9001002788,Chennimalai,40,11,17,19,125,0,0,0,0,3
A2589,ADDRESS2589,9001002789,Coimbatore,49,13,18,12,122,0,0,0,0,3
A2590,ADDRESS2590,9001002790,Bangalore,22,10,21,19,299,0,0,0,0,3
A2591,ADDRESS2591,9001002791,Salem,34,10,21,14,109,0,0,0,0,3
A2592,ADDRESS2592,9001002792,Chennimalai,30,9,20,13,462,0,0,0,0,3
A2593,ADDRESS2593,9001002793,Namakkal,27,11,17,12,295,0,0,0,0,3
A2594,ADDRESS2594,9001002794,Namakkal,79,9,20,20,300,0,0,0,0,3
A2595,ADDRESS2595,9001002795,Salem,25,11,15,20,158,0,0,0,0,3
A2596,ADDRESS2596,9001002796,Mumbai,65,10,17,19,312,0,0,0,0,3
A2597,ADDRESS2597,9001002797,Madurai,24,9,10,13,203,0,0,0,0,3
A2598,ADDRESS2598,9001002798,Chennai,38,9,16,17,499,0,0,0,0,3
A2599,ADDRESS2599,9001002799,Karur,18,12,15,12,207,0,0,0,0,3
A2600,ADDRESS2600,9001002800,Salem,25,9,9,16,500,0,0,0,0,3
A2601,ADDRESS2601,9001002801,Karur,58,10,10,19,397,0,0,0,0,3
A2602,ADDRESS2602,9001002802,Coimbatore,26,12,16,17,170,0,0,0,0,3
A2603,ADDRESS2603,9001002803,Chennimalai,57,10,19,19,169,0,0,0,0,3
A2604,ADDRESS2604,9001002804,Namakkal,50,10,21,17,149,0,0,0,0,3
A2605,ADDRESS2605,9001002805,Delhi,44,12,21,19,251,0,0,0,0,3
A2606,ADDRESS2606,9001002806,Delhi,60,11,18,12,183,0,0,0,0,3
A2607,ADDRESS2607,9001002807,Madurai,21,13,16,19,463,0,0,0,0,3
A2608,ADDRESS2608,9001002808,Karur,22,9,11,20,370,0,0,0,0,3
A2609,ADDRESS2609,9001002809,Bangalore,49,9,21,18,466,0,0,0,0,3
A2610,ADDRESS2610,9001002810,Karur,41,11,18,14,483,0,0,0,0,3
A2611,ADDRESS2611,9001002811,Madurai,48,10,19,20,376,0,0,0,0,3
A2612,ADDRESS2612,9001002812,Chennimalai,45,10,11,12,275,0,0,0,0,3
A2613,ADDRESS2613,9001002813,Chennimalai,38,10,10,13,108,0,0,0,0,3
A2614,ADDRESS2614,9001002814,Delhi,67,9,9,20,277,0,0,0,0,3
A2615,ADDRESS2615,9001002815,Karur,64,10,11,13,146,0,0,0,0,3
A2616,ADDRESS2616,9001002816,Karur,31,11,19,16,365,0,0,0,0,3
A2617,ADDRESS2617,9001002817,Delhi,50,10,16,17,445,0,0,0,0,3
A2618,ADDRESS2618,9001002818,Delhi,69,11,13,14,177,0,0,0,0,3
A2619,ADDRESS2619,9001002819,Mumbai,61,10,16,19,211,0,0,0,0,3
A2620,ADDRESS2620,9001002820,Bangalore,35,13,17,18,306,0,0,0,0,3
A2621,ADDRESS2621,9001002821,Chennimalai,76,10,13,12,190,0,0,0,0,3
A2622,ADDRESS2622,9001002822,Namakkal,45,12,18,19,484,0,0,0,0,3
A2623,ADDRESS2623,9001002823,Salem,21,12,18,20,156,0,0,0,0,3
