name,address,phoneNumber,city,age,calls,activeCalls,sms,data,subscription_a,subscription_b,subscription_c,subscription_d,plan
A2099,ADDRESS2099,9001002299,Chennai,23,2,8,11,21,0,0,0,0,2
A2100,ADDRESS2100,9001002300,Mumbai,62,7,16,4,41,0,0,0,0,2
A2101,ADDRESS2101,9001002301,Madurai,40,6,11,11,45,0,0,0,0,2
A2102,ADDRESS2102,9001002302,Namakkal,60,2,13,1,37,0,0,0,0,2
A2103,ADDRESS2103,9001002303,Salem,70,4,9,9,50,0,0,0,0,2
A2104,ADDRESS2104,9001002304,Bangalore,69,7,9,2,47,0,0,0,0,2
A2105,ADDRESS2105,9001002305,Mumbai,76,4,14,4,3,0,0,0,0,2
A2106,ADDRESS2106,9001002306,Bangalore,90,4,4,2,23,0,0,0,0,2
A2107,ADDRESS2107,9001002307,Delhi,54,2,6,9,13,0,0,0,0,2
A2108,ADDRESS2108,9001002308,Bangalore,43,3,3,5,30,0,0,0,0,2
A2109,ADDRESS2109,9001002309,Salem,63,6,11,11,9,0,0,0,0,2
A2110,ADDRESS2110,9001002310,Salem,69,6,11,10,45,0,0,0,0,2
A2111,ADDRESS2111,9001002311,Salem,53,4,17,5,1,0,0,0,0,2
A2112,ADDRESS2112,9001002312,Karur,56,7,10,0,32,0,0,0,0,2
A2113,ADDRESS2113,9001002313,Salem,23,5,15,7,4,0,0,0,0,2
A2114,ADDRESS2114,9001002314,Namakkal,82,2,8,8,49,0,0,0,0,2
A2115,ADDRESS2115,9001002315,Madurai,45,9,13,3,24,0,0,0,0,2
A2116,ADDRESS2116,9001002316,Bangalore,86,3,17,10,33,0,0,0,0,2
A2117,ADDRESS2117,9001002317,Bangalore,20,2,12,0,37,0,0,0,0,2
A2118,ADDRESS2118,9001002318,Salem,72,5,14,12,21,0,0,0,0,2
A2119,ADDRESS2119,9001002319,Chennai,88,4,14,9,44,0,0,0,0,2
A2120,ADDRESS2120,9001002320,Bangalore,91,3,3,3,1,0,0,0,0,2
A2121,ADDRESS2121,9001002321,Chennimalai,63,5,17,7,3,0,0,0,0,2
A2122,ADDRESS2122,9001002322,Delhi,59,5,12,5,36,0,0,0,0,2
A2123,ADDRESS2123,9001002323,Chennai,49,8,8,0,32,0,0,0,0,2
A2124,ADDRESS2124,9001002324,Mumbai,83,3,12,10,32,0,0,0,0,2
A2125,ADDRESS2125,9001002325,Chennimalai,59,4,6,0,28,0,0,0,0,2
A2126,ADDRESS2126,9001002326,Karur,18,4,13,10,37,0,0,0,0,2
A2127,ADDRESS2127,9001002327,Delhi,89,2,17,11,28,0,0,0,0,2
A2128,ADDRESS2128,9001002328,Mumbai,68,3,8,10,19,0,0,0,0,2
A2129,ADDRESS2129,9001002329,Chennimalai,69,6,17,2,39,0,0,0,0,2
A2130,ADDRESS2130,9001002330,Chennimalai,29,3,5,11,31,0,0,0,0,2
A2131,ADDRESS2131,9001002331,Chennimalai,50,7,17,0,46,0,0,0,0,2
A2132,ADDRESS2132,9001002332,Namakkal,35,7,7,5,41,0,0,0,0,2
A2133,ADDRESS2133,9001002333,Namakkal,57,6,17,3,11,0,0,0,0,2
A2134,ADDRESS2134,9001002334,Karur,20,2,2,5,23,0,0,0,0,2
A2135,ADDRESS2135,9001002335,Chennimalai,32,2,13,9,39,0,0,0,0,2
A2136,ADDRESS2136,9001002336,Namakkal,90,3,14,3,38,0,0,0,0,2
A2137,ADDRESS2137,9001002337,Karur,71,3,8,11,48,0,0,0,0,2
A2138,ADDRESS2138,9001002338,Salem,83,3,17,12,23,0,0,0,0,2
A2139,ADDRESS2139,9001002339,Madurai,49,4,17,2,23,0,0,0,0,2
A2140,ADDRESS2140,9001002340,Namakkal,27,10,14,4,3,0,0,0,0,2
A2141,ADDRESS2141,9001002341,Chennimalai,22,8,10,6,41,0,0,0,0,2
A2142,ADDRESS2142,9001002342,Salem,21,5,15,9,15,0,0,0,0,2
A2143,ADDRESS2143,9001002343,Delhi,22,3,17,0,7,0,0,0,0,2
A2144,ADDRESS2144,9001002344,Coimbatore,87,4,7,3,20,0,0,0,0,2
A2145,ADDRESS2145,9001002345,Delhi,69,2,5,10,10,0,0,0,0,2
A2146,ADDRESS2146,9001002346,Karur,77,2,3,3,41,0,0,0,0,2
A2147,ADDRESS2147,9001002347,Namakkal,61,7,7,1,48,0,0,0,0,2
A2148,ADDRESS2148,9001002348,Chennai,67,6,9,7,37,0,0,0,0,2
A2149,ADDRESS2149,9001002349,Delhi,23,10,12,5,11,0,0,0,0,2
A2150,ADDRESS2150,9001002350,Madurai,45,9,12,1,38,0,0,0,0,2
A2151,ADDRESS2151,9001002351,Karur,34,5,17,2,11,0,0,0,0,2
A2152,ADDRESS2152,9001002352,Delhi,78,3,12,0,24,0,0,0,0,2
A2153,ADDRESS2153,9001002353,Chennai,21,3,10,1,8,0,0,0,0,2
A2154,ADDRESS2154,9001002354,Bangalore,79,3,14,7,35,0,0,0,0,2
A2155,ADDRESS2155,9001002355,Salem,83,2,14,5,3,0,0,0,0,2
A2156,ADDRESS2156,9001002356,Namakkal,49,6,15,0,12,0,0,0,0,2
A2157,ADDRESS2157,9001002357,Salem,39,2,11,3,50,0,0,0,0,2
A2158,ADDRESS2158,9001002358,Chennimalai,29,5,9,3,20,0,0,0,0,2
A2159,ADDRESS2159,9001002359,Karur,74,3,9,2,50,0,0,0,0,2
A2160,ADDRESS2160,9001002360,Madurai,76,3,7,4,8,0,0,0,0,2
A2161,ADDRESS2161,9001002361,Coimbatore,41,10,10,9,0,0,0,0,0,2
A2162,ADDRESS2162,9001002362,Coimbatore,58,2,8,2,38,0,0,0,0,2
A2163,ADDRESS2163,9001002363,Namakkal,57,5,13,2,33,0,0,0,0,2
A2164,ADDRESS2164,9001002364,Chennimalai,85,3,13,1,6,0,0,0,0,2
A2165,ADDRESS2165,9001002365,Coimbatore,90,4,8,4,33,0,0,0,0,2
A2166,ADDRESS2166,9001002366,Karur,48,8,11,6,10,0,0,0,0,2
A2167,ADDRESS2167,9001002367,Bangalore,41,2,8,2,38,0,0,0,0,2
A2168,ADDRESS2168,9001002368,Salem,21,8,14,5,50,0,0,0,0,2
A2169,ADDRESS2169,9001002369,Coimbatore,70,2,12,9,42,0,0,0,0,2
A2170,ADDRESS2170,9001002370,Namakkal,25,10,11,6,46,0,0,0,0,2
A2171,ADDRESS2171,9001002371,Namakkal,58,3,11,2,28,0,0,0,0,2
A2172,ADDRESS2172,9001002372,Coimbatore,78,4,13,7,15,0,0,0,0,2
A2173,ADDRESS2173,9001002373,Salem,28,3,3,12,1,0,0,0,0,2
A2174,ADDRESS2174,9001002374,Chennimalai,34,10,15,5,39,0,0,0,0,2
A2175,ADDRESS2175,9001002375,Delhi,34,9,17,1,47,0,0,0,0,2
A2176,ADDRESS2176,9001002376,Delhi,61,5,11,0,4,0,0,0,0,2
A2177,ADDRESS2177,9001002377,Delhi,18,10,12,11,15,0,0,0,0,2
A2178,ADDRESS2178,9001002378,Karur,31,3,17,8,39,0,0,0,0,2
A2179,ADDRESS2179,9001002379,Coimbatore,18,7,8,2,33,0,0,0,0,2
A2180,ADDRESS2180,9001002380,Coimbatore,46,6,7,2,35,0,0,0,0,2
A2181,ADDRESS2181,9001002381,Karur,72,6,17,11,37,0,0,0,0,2
A2182,ADDRESS2182,9001002382,Chennai,61,7,15,1,1,0,0,0,0,2
A2183,ADDRESS2183,9001002383,Namakkal,20,2,9,8,18,0,0,0,0,2
A2184,ADDRESS2184,9001002384,Madurai,51,5,14,3,27,0,0,0,0,2
A2185,ADDRESS2185,9001002385,Karur,25,5,10,10,25,0,0,0,0,2
A2186,ADDRESS2186,9001002386,Chennai,74,3,17,10,30,0,0,0,0,2
A2187,ADDRESS2187,9001002387,Namakkal,65,2,4,6,6,0,0,0,0,2
A2188,ADDRESS2188,9001002388,Karur,24,10,12,2,0,0,0,0,0,2
A2189,ADDRESS2189,9001002389,Madurai,45,2,12,5,23,0,0,0,0,2
A2190,ADDRESS2190,9001002390,Madurai,37,7,15,2,1,0,0,0,0,2
A2191,ADDRESS2191,9001002391,Chennai,22,4,6,10,38,0,0,0,0,2
A2192,ADDRESS2192,9001002392,Madurai,80,2,15,12,23,0,0,0,0,2
A2193,ADDRESS2193,9001002393,Chennai,21,8,15,0,39,0,0,0,0,2
A2194,ADDRESS2194,9001002394,Namakkal,76,4,5,9,29,0,0,0,0,2
A2195,ADDRESS2195,9001002395,Namakkal,81,4,15,1,38,0,0,0,0,2
A2196,ADDRESS2196,9001002396,Chennai,84,3,6,5,19,0,0,0,0,2
A2197,ADDRESS2197,9001002397,Chennimalai,87,4,16,11,12,0,0,0,0,2
A2198,ADDRESS2198,9001002398,Delhi,91,3,16,12,37,0,0,0,0,2
A2199,ADDRESS2199,9001002399,Namakkal,70,6,14,3,28,0,0,0,0,2
A2200,ADDRESS2200,9001002400,Chennimalai,31,9,13,8,6,0,0,0,0,2
A2201,ADDRESS2201,9001002401,Chennai,18,10,10,12,21,0,0,0,0,2
A2202,ADDRESS2202,9001002402,Delhi,77,2,6,1,17,0,0,0,0,2
A2203,ADDRESS2203,9001002403,Salem,30,10,16,2,44,0,0,0,0,2
A2204,ADDRESS2204,9001002404,Salem,56,6,7,6,49,0,0,0,0,2
A2205,ADDRESS2205,9001002405,Chennimalai,44,5,7,12,14,0,0,0,0,2
A2206,ADDRESS2206,9001002406,Bangalore,63,2,9,10,28,0,0,0,0,2
A2207,ADDRESS2207,9001002407,Salem,72,4,12,2,1,0,0,0,0,2
A2208,ADDRESS2208,9001002408,Chennai,51,5,6,9,17,0,0,0,0,2
A2209,ADDRESS2209,9001002409,Bangalore,43,2,5,11,8,0,0,0,0,2
A2210,ADDRESS2210,9001002410,Madurai,43,6,8,4,46,0,0,0,0,2
A2211,ADDRESS2211,9001002411,Chennai,54,2,12,3,10,0,0,0,0,2
A2212,ADDRESS2212,9001002412,Mumbai,61,4,5,6,50,0,0,0,0,2
A2213,ADDRESS2213,9001002413,Karur,76,2,3,5,13,0,0,0,0,2
A2214,ADDRESS2214,9001002414,Salem,21,10,14,5,26,0,0,0,0,2
A2215,ADDRESS2215,9001002415,Namakkal,35,5,11,6,39,0,0,0,0,2
A2216,ADDRESS2216,9001002416,Madurai,49,6,10,1,30,0,0,0,0,2
A2217,ADDRESS2217,9001002417,Chennimalai,42,2,13,9,36,0,0,0,0,2
A2218,ADDRESS2218,9001002418,Chennimalai,28,3,16,11,41,0,0,0,0,2
A2219,ADDRESS2219,9001002419,Madurai,71,7,17,9,28,0,0,0,0,2
A2220,ADDRESS2220,9001002420,Madurai,32,6,10,4,11,0,0,0,0,2
A2221,ADDRESS2221,9001002421,Delhi,65,7,10,7,31,0,0,0,0,2
A2222,ADDRESS2222,9001002422,Mumbai,63,3,4,0,2,0,0,0,0,2
A2223,ADDRESS2223,9001002423,Coimbatore,37,8,8,2,49,0,0,0,0,2
A2224,ADDRESS2224,9001002424,Madurai,28,6,10,10,21,0,0,0,0,2
A2225,ADDRESS2225,9001002425,Mumbai,51,7,14,8,13,0,0,0,0,2
A2226,ADDRESS2226,9001002426,Mumbai,31,5,9,10,9,0,0,0,0,2
A2227,ADDRESS2227,9001002427,Karur,57,2,11,11,31,0,0,0,0,2
A2228,ADDRESS2228,9001002428,Karur,49,10,14,9,9,0,0,0,0,2
A2229,ADDRESS2229,9001002429,Coimbatore,75,2,15,5,19,0,0,0,0,2
A2230,ADDRESS2230,9001002430,Bangalore,73,4,12,4,36,0,0,0,0,2
A2231,ADDRESS2231,9001002431,Mumbai,58,5,13,3,39,0,0,0,0,2
A2232,ADDRESS2232,9001002432,Chennai,42,2,7,9,33,0,0,0,0,2
A2233,ADDRESS2233,9001002433,Salem,28,3,10,10,26,0,0,0,0,2
A2234,ADDRESS2234,9001002434,Delhi,57,6,9,8,31,0,0,0,0,2
A2235,ADDRESS2235,9001002435,Mumbai,54,7,15,12,47,0,0,0,0,2
A2236,ADDRESS2236,9001002436,Karur,63,2,14,8,33,0,0,0,0,2
A2237,ADDRESS2237,9001002437,Chennai,52,6,10,9,22,0,0,0,0,2
A2238,ADDRESS2238,9001002438,Mumbai,34,7,17,1,31,0,0,0,0,2
A2239,ADDRESS2239,9001002439,Namakkal,84,3,15,10,12,0,0,0,0,2
A2240,ADDRESS2240,9001002440,Chennai,76,3,5,7,2,0,0,0,0,2
A2241,ADDRESS2241,9001002441,Salem,47,8,8,7,18,0,0,0,0,2
A2242,ADDRESS2242,9001002442,Delhi,74,3,12,7,2,0,0,0,0,2
A2243,ADDRESS2243,9001002443,Delhi,43,3,10,6,15,0,0,0,0,2
A2244,ADDRESS2244,9001002444,Chennai,53,2,16,10,22,0,0,0,0,2
A2245,ADDRESS2245,9001002445,Namakkal,71,3,16,12,45,0,0,0,0,2
A2246,ADDRESS2246,9001002446,Chennimalai,83,3,8,8,18,0,0,0,0,2
A2247,ADDRESS2247,9001002447,Namakkal,76,4,11,11,16,0,0,0,0,2
A2248,ADDRESS2248,9001002448,Madurai,42,2,6,7,8,0,0,0,0,2
A2249,ADDRESS2249,9001002449,Coimbatore,52,7,14,3,31,0,0,0,0,2
A2250,ADDRESS2250,9001002450,Namakkal,59,3,4,3,1,0,0,0,0,2
A2251,ADDRESS2251,9001002451,Salem,89,3,4,8,19,0,0,0,0,2
A2252,ADDRESS2252,9001002452,Chennai,64,4,6,4,39,0,0,0,0,2
A2253,ADDRESS2253,9001002453,Delhi,33,3,5,0,1,0,0,0,0,2
A2254,ADDRESS2254,9001002454,Chennai,78,2,6,4,33,0,0,0,0,2
A2255,ADDRESS2255,9001002455,Mumbai,51,2,15,0,18,0,0,0,0,2
A2256,ADDRESS2256,9001002456,Namakkal,30,5,6,12,39,0,0,0,0,2
A2257,ADDRESS2257,9001002457,Delhi,49,3,6,4,11,0,0,0,0,2
A2258,ADDRESS2258,9001002458,Madurai,58,6,6,12,27,0,0,0,0,2
A2259,ADDRESS2259,9001002459,Bangalore,76,3,13,6,41,0,0,0,0,2
A2260,ADDRESS2260,9001002460,Chennai,33,5,9,2,1,0,0,0,0,2
A2261,ADDRESS2261,9001002461,Coimbatore,35,10,10,12,47,0,0,0,0,2
A2262,ADDRESS2262,9001002462,Karur,50,7,14,0,38,0,0,0,0,2
A2263,ADDRESS2263,9001002463,Madurai,52,3,9,3,31,0,0,0,0,2
A2264,ADDRESS2264,9001002464,Namakkal,50,5,7,9,42,0,0,0,0,2
A2265,ADDRESS2265,9001002465,Madurai,42,10,10,0,38,0,0,0,0,2
A2266,ADDRESS2266,9001002466,Delhi,39,10,15,4,24,0,0,0,0,2
A2267,ADDRESS2267,9001002467,Chennimalai,62,4,14,0,25,0,0,0,0,2
A2268,ADDRESS2268,9001002468,Chennimalai,42,6,16,6,2,0,0,0,0,2
A2269,ADDRESS2269,9001002469,Delhi,62,3,16,4,39,0,0,0,0,2
A2270,ADDRESS2270,9001002470,Namakkal,39,9,16,2,18,0,0,0,0,2
A2271,ADDRESS2271,9001002471,Bangalore,72,5,5,12,48,0,0,0,0,2
A2272,ADDRESS2272,9001002472,Bangalore,84,4,4,10,36,0,0,0,0,2
A2273,ADDRESS2273,9001002473,Chennai,28,5,15,12,16,0,0,0,0,2
A2274,ADDRESS2274,9001002474,Karur,51,6,11,4,9,0,0,0,0,2
A2275,ADDRESS2275,9001002475,Chennai,39,4,11,10,40,0,0,0,0,2
A2276,ADDRESS2276,9001002476,Chennimalai,33,7,10,12,5,0,0,0,0,2
A2277,ADDRESS2277,9001002477,Namakkal,44,3,9,11,31,0,0,0,0,2
A2278,ADDRESS2278,9001002478,Chennimalai,21,2,13,5,42,0,0,0,0,2
A2279,ADDRESS2279,9001002479,Madurai,27,3,13,5,7,0,0,0,0,2
A2280,ADDRESS2280,9001002480,Namakkal,72,6,17,3,20,0,0,0,0,2
A2281,ADDRESS2281,9001002481,Karur,38,5,12,0,49,0,0,0,0,2
A2282,ADDRESS2282,9001002482,Madurai,78,4,7,0,29,0,0,0,0,2
A2283,ADDRESS2283,9001002483,Chennimalai,29,9,9,7,42,0,0,0,0,2
A2284,ADDRESS2284,9001002484,Madurai,86,4,7,3,42,0,0,0,0,2
A2285,ADDRESS2285,9001002485,Delhi,88,3,13,12,43,0,0,0,0,2
A2286,ADDRESS2286,9001002486,Namakkal,28,4,15,2,3,0,0,0,0,2
A2287,ADDRESS2287,9001002487,Bangalore,79,2,4,5,31,0,0,0,0,2
A2288,ADDRESS2288,9001002488,Namakkal,53,2,11,1,46,0,0,0,0,2
A2289,ADDRESS2289,9001002489,Salem,35,7,16,8,47,0,0,0,0,2
A2290,ADDRESS2290,9001002490,Chennimalai,37,6,17,9,42,0,0,0,0,2
A2291,ADDRESS2291,9001002491,Chennimalai,49,4,5,11,1,0,0,0,0,2
A2292,ADDRESS2292,9001002492,Namakkal,30,6,7,7,44,0,0,0,0,2
A2293,ADDRESS2293,9001002493,Chennimalai,76,3,12,4,44,0,0,0,0,2
A2294,ADDRESS2294,9001002494,Coimbatore,59,5,15,5,18,0,0,0,0,2
A2295,ADDRESS2295,9001002495,Madurai,53,2,9,0,24,0,0,0,0,2
A2296,ADDRESS2296,9001002496,Coimbatore,47,7,8,5,36,0,0,0,0,2
A2297,ADDRESS2297,9001002497,Delhi,77,4,13,3,48,0,0,0,0,2
A2298,ADDRESS2298,9001002498,Bangalore,88,4,5,12,33,0,0,0,0,2
A2299,ADDRESS2299,9001002499,Madurai,64,4,15,4,42,0,0,0,0,2
A2300,ADDRESS2300,9001002500,Namakkal,29,8,16,1,43,0,0,0,0,2
A2301,ADDRESS2301,9001002501,Chennimalai,49,5,11,12,1,0,0,0,0,2
A2302,ADDRESS2302,9001002502,Salem,29,2,13,11,30,0,0,0,0,2
A2303,ADDRESS2303,9001002503,Chennimalai,18,2,15,11,24,0,0,0,0,2
A2304,ADDRESS2304,9001002504,Salem,72,2,17,3,20,0,0,0,0,2
A2305,ADDRESS2305,9001002505,Namakkal,84,4,11,5,22,0,0,0,0,2
A2306,ADDRESS2306,9001002506,Delhi,35,9,13,6,46,0,0,0,0,2
A2307,ADDRESS2307,9001002507,Karur,61,2,8,11,30,0,0,0,0,2
A2308,ADDRESS2308,9001002508,Mumbai,48,4,5,7,27,0,0,0,0,2
A2309,ADDRESS2309,9001002509,Mumbai,21,7,10,9,16,0,0,0,0,2
A2310,ADDRESS2310,9001002510,Namakkal,41,3,12,1,11,0,0,0,0,2
A2311,ADDRESS2311,9001002511,Bangalore,78,2,17,12,39,0,0,0,0,2
A2312,ADDRESS2312,9001002512,Mumbai,55,6,17,1,46,0,0,0,0,2
A2313,ADDRESS2313,9001002513,Chennai,29,4,17,1,15,0,0,0,0,2
A2314,ADDRESS2314,9001002514,Karur,51,5,12,12,33,0,0,0,0,2
A2315,ADDRESS2315,9001002515,Coimbatore,38,6,16,4,8,0,0,0,0,2
A2316,ADDRESS2316,9001002516,Namakkal,89,2,9,5,18,0,0,0,0,2
A2317,ADDRESS2317,9001002517,Salem,53,5,6,2,40,0,0,0,0,2
A2318,ADDRESS2318,9001002518,Madurai,44,4,12,12,1,0,0,0,0,2
A2319,ADDRESS2319,9001002519,Mumbai,73,2,5,2,1,0,0,0,0,2
A2320,ADDRESS2320,9001002520,Karur,35,10,10,2,13,0,0,0,0,2
A2321,ADDRESS2321,9001002521,Madurai,72,5,15,7,10,0,0,0,0,2
A2322,ADDRESS2322,9001002522,Namakkal,82,4,4,4,44,0,0,0,0,2
A2323,ADDRESS2323,9001002523,Madurai,87,3,16,5,18,0,0,0,0,2
A2324,ADDRESS2324,9001002524,Coimbatore,43,10,12,8,26,0,0,0,0,2
A2325,ADDRESS2325,9001002525,Karur,76,4,12,0,48,0,0,0,0,2
A2326,ADDRESS2326,9001002526,Bangalore,85,2,4,6,20,0,0,0,0,2
A2327,ADDRESS2327,9001002527,Chennimalai,74,2,14,5,16,0,0,0,0,2
A2328,ADDRESS2328,9001002528,Namakkal,80,3,17,5,22,0,0,0,0,2
A2329,ADDRESS2329,9001002529,Coimbatore,38,6,7,7,20,0,0,0,0,2
A2330,ADDRESS2330,9001002530,Mumbai,69,4,7,1,7,0,0,0,0,2
A2331,ADDRESS2331,9001002531,Chennimalai,40,5,17,9,45,0,0,0,0,2
A2332,ADDRESS2332,9001002532,Coimbatore,34,3,12,10,34,0,0,0,0,2
A2333,ADDRESS2333,9001002533,Mumbai,86,2,2,12,38,0,0,0,0,2
A2334,ADDRESS2334,9001002534,Karur,32,9,12,12,13,0,0,0,0,2
A2335,ADDRESS2335,9001002535,Bangalore,26,6,11,11,20,0,0,0,0,2
A2336,ADDRESS2336,9001002536,Madurai,18,4,13,9,25,0,0,0,0,2
A2337,ADDRESS2337,9001002537,Salem,59,5,13,9,24,0,0,0,0,2
A2338,ADDRESS2338,9001002538,Chennimalai,65,6,11,4,6,0,0,0,0,2
A2339,ADDRESS2339,9001002539,Madurai,80,2,3,2,10,0,0,0,0,2
A2340,ADDRESS2340,9001002540,Madurai,66,3,9,10,11,0,0,0,0,2
A2341,ADDRESS2341,9001002541,Chennai,67,3,12,6,3,0,0,0,0,2
A2342,ADDRESS2342,9001002542,Karur,83,4,13,7,35,0,0,0,0,2
A2343,ADDRESS2343,9001002543,Namakkal,81,3,16,1,2,0,0,0,0,2
A2344,ADDRESS2344,9001002544,Salem,57,3,16,6,16,0,0,0,0,2
A2345,ADDRESS2345,9001002545,Mumbai,79,4,17,4,7,0,0,0,0,2
A2346,ADDRESS2346,9001002546,Madurai,24,4,12,4,29,0,0,0,0,2
A2347,ADDRESS2347,9001002547,Chennimalai,76,3,3,1,26,0,0,0,0,2
A2348,ADDRESS2348,9001002548,Salem,30,4,17,0,3,0,0,0,0,2
A2349,ADDRESS2349,9001002549,Bangalore,34,9,17,10,42,0,0,0,0,2
A2350,ADDRESS2350,9001002550,Bangalore,56,7,10,12,49,0,0,0,0,2
A2351,ADDRESS2351,9001002551,Salem,28,5,17,0,50,0,0,0,0,2
A2352,ADDRESS2352,9001002552,Karur,49,10,16,11,36,0,0,0,0,2
A2353,ADDRESS2353,9001002553,Bangalore,39,9,10,6,49,0,0,0,0,2
A2354,ADDRESS2354,9001002554,Karur,54,3,7,11,40,0,0,0,0,2
A2355,ADDRESS2355,9001002555,Namakkal,44,4,11,4,30,0,0,0,0,2
A2356,ADDRESS2356,9001002556,Delhi,63,3,9,10,9,0,0,0,0,2
A2357,ADDRESS2357,9001002557,Karur,91,3,11,0,20,0,0,0,0,2
A2358,ADDRESS2358,9001002558,Chennimalai,18,2,10,6,34,0,0,0,0,2
A2359,ADDRESS2359,9001002559,Salem,75,3,13,12,30,0,0,0,0,2
A2360,ADDRESS2360,9001002560,Salem,19,5,15,1,29,0,0,0,0,2
A2361,ADDRESS2361,9001002561,Namakkal,66,6,11,12,43,0,0,0,0,2
A2362,ADDRESS2362,9001002562,Bangalore,84,2,15,6,19,0,0,0,0,2
A2363,ADDRESS2363,9001002563,Namakkal,87,2,4,9,25,0,0,0,0,2
A2364,ADDRESS2364,9001002564,Delhi,53,2,7,7,35,0,0,0,0,2
A2365,ADDRESS2365,9001002565,Madurai,79,2,10,10,6,0,0,0,0,2
A2366,ADDRESS2366,9001002566,Salem,68,2,2,6,49,0,0,0,0,2
A2367,ADDRESS2367,9001002567,Delhi,70,2,16,1,32,0,0,0,0,2
A2368,ADDRESS2368,9001002568,Namakkal,23,9,13,10,21,0,0,0,0,2
A2369,ADDRESS2369,9001002569,Coimbatore,55,7,8,8,0,0,0,0,0,2
A2370,ADDRESS2370,9001002570,Namakkal,90,3,12,8,45,0,0,0,0,2
A2371,ADDRESS2371,9001002571,Namakkal,53,5,16,3,6,0,0,0,0,2
A2372,ADDRESS2372,9001002572,Karur,42,9,15,1,28,0,0,0,0,2
A2373,ADDRESS2373,9001002573,Chennai,34,7,9,0,29,0,0,0,0,2
A2374,ADDRESS2374,9001002574,Bangalore,28,2,10,0,25,0,0,0,0,2
A2375,ADDRESS2375,9001002575,Madurai,65,5,17,0,42,0,0,0,0,2
A2376,ADDRESS2376,9001002576,Delhi,79,4,5,10,39,0,0,0,0,2
A2377,ADDRESS2377,9001002577,Mumbai,38,6,14,6,21,0,0,0,0,2
A2378,ADDRESS2378,9001002578,Chennimalai,69,5,9,0,28,0,0,0,0,2
A2379,ADDRESS2379,9001002579,Namakkal,46,5,5,0,43,0,0,0,0,2
A2380,ADDRESS2380,9001002580,Chennimalai,51,4,17,7,33,0,0,0,0,2
A2381,ADDRESS2381,9001002581,Delhi,56,4,5,4,43,0,0,0,0,2
A2382,ADDRESS2382,9001002582,Chennimalai,89,2,7,2,0,0,0,0,0,2
A2383,ADDRESS2383,9001002583,Mumbai,84,3,5,4,37,0,0,0,0,2
A2384,ADDRESS2384,9001002584,Bangalore,21,5,10,4,42,0,0,0,0,2
A2385,ADDRESS2385,9001002585,Chennai,47,8,10,10,40,0,0,0,0,2
A2386,ADDRESS2386,9001002586,Madurai,21,10,15,0,17,0,0,0,0,2
A2387,ADDRESS2387,9001002587,Namakkal,27,10,15,10,0,0,0,0,0,2
A2388,ADDRESS2388,9001002588,Chennai,81,4,9,5,7,0,0,0,0,2
A2389,ADDRESS2389,9001002589,Salem,40,7,17,11,3,0,0,0,0,2
A2390,ADDRESS2390,9001002590,Delhi,90,2,2,1,38,0,0,0,0,2
A2391,ADDRESS2391,9001002591,Namakkal,63,3,14,1,50,0,0,0,0,2
A2392,ADDRESS2392,9001002592,Coimbatore,53,3,8,12,42,0,0,0,0,2
A2393,ADDRESS2393,9001002593,Coimbatore,32,2,7,12,8,0,0,0,0,2
A2394,ADDRESS2394,9001002594,Salem,44,10,11,8,33,0,0,0,0,2
A2395,ADDRESS2395,9001002595,Chennai,27,7,11,11,8,0,0,0,0,2
A2396,ADDRESS2396,9001002596,Mumbai,34,10,14,12,9,0,0,0,0,2
A2397,ADDRESS2397,9001002597,Salem,91,4,7,1,14,0,0,0,0,2
A2398,ADDRESS2398,9001002598,Chennai,78,2,17,9,6,0,0,0,0,2
A2399,ADDRESS2399,9001002599,Chennimalai,68,2,2,5,41,0,0,0,0,2
A2400,ADDRESS2400,9001002600,Delhi,78,4,6,0,19,0,0,0,0,2
A2401,ADDRESS2401,9001002601,Mumbai,28,6,11,9,8,0,0,0,0,2
A2402,ADDRESS2402,9001002602,Bangalore,58,2,9,9,6,0,0,0,0,2
A2403,ADDRESS2403,9001002603,Coimbatore,82,3,16,9,21,0,0,0,0,2
A2404,ADDRESS2404,9001002604,Coimbatore,89,4,8,10,43,0,0,0,0,2
A2405,ADDRESS2405,9001002605,Mumbai,33,4,5,0,1,0,0,0,0,2
A2406,ADDRESS2406,9001002606,Chennai,50,3,7,4,11,0,0,0,0,2
A2407,ADDRESS2407,9001002607,Karur,57,3,4,1,17,0,0,0,0,2
A2408,ADDRESS2408,9001002608,Mumbai,28,9,15,2,36,0,0,0,0,2
A2409,ADDRESS2409,9001002609,Mumbai,37,10,16,8,5,0,0,0,0,2
A2410,ADDRESS2410,9001002610,Chennimalai,65,2,3,3,36,0,0,0,0,2
A2411,ADDRESS2411,9001002611,Coimbatore,60,5,13,3,30,0,0,0,0,2
A2412,ADDRESS2412,9001002612,Mumbai,66,7,10,11,28,0,0,0,0,2
A2413,ADDRESS2413,9001002613,Bangalore,69,4,16,4,44,0,0,0,0,2
A2414,ADDRESS2414,9001002614,Chennai,84,3,16,7,28,0,0,0,0,2
A2415,ADDRESS2415,9001002615,Salem,23,5,15,4,32,0,0,0,0,2
A2416,ADDRESS2416,9001002616,Chennimalai,42,5,5,12,50,0,0,0,0,2
A2417,ADDRESS2417,9001002617,Namakkal,67,6,8,2,24,0,0,0,0,2
A2418,ADDRESS2418,9001002618,Bangalore,85,3,16,0,43,0,0,0,0,2
