name,address,phoneNumber,city,age,calls,activeCalls,sms,data,subscription_a,subscription_b,subscription_c,subscription_d,plan
A2528,ADDRESS2528,9001002728,Coimbatore,59,7,8,6,41,0,0,0,0,2
A2529,ADDRESS2529,9001002729,Delhi,22,5,17,3,40,0,0,0,0,2
A2530,ADDRESS2530,9001002730,Madurai,85,2,2,5,6,0,0,0,0,2
A2531,ADDRESS2531,9001002731,Karur,29,3,4,2,31,0,0,0,0,2
A2532,ADDRESS2532,9001002732,Karur,39,3,7,6,32,0,0,0,0,2
A2533,ADDRESS2533,9001002733,Bangalore,47,7,10,2,28,0,0,0,0,2
A2534,ADDRESS2534,9001002734,Chennai,84,3,6,4,25,0,0,0,0,2
A2535,ADDRESS2535,9001002735,Namakkal,23,10,11,2,46,0,0,0,0,2
A2536,ADDRESS2536,9001002736,Bangalore,78,2,17,4,23,0,0,0,0,2
A2537,ADDRESS2537,9001002737,Madurai,48,3,15,0,23,0,0,0,0,2
A2538,ADDRESS2538,9001002738,Chennimalai,86,2,3,1,7,0,0,0,0,2
A2539,ADDRESS2539,9001002739,Coimbatore,20,3,14,10,8,0,0,0,0,2
A2540,ADDRESS2540,9001002740,Delhi,91,4,8,0,7,0,0,0,0,2
A2541,ADDRESS2541,9001002741,Delhi,71,6,17,10,20,0,0,0,0,2
A2542,ADDRESS2542,9001002742,Salem,65,2,2,1,50,0,0,0,0,2
A2543,ADDRESS2543,9001002743,Chennimalai,33,5,5,12,47,0,0,0,0,2
A2544,ADDRESS2544,9001002744,Mumbai,72,6,13,6,4,0,0,0,0,2
A2545,ADDRESS2545,9001002745,Karur,48,6,16,1,47,0,0,0,0,2
A2546,ADDRESS2546,9001002746,Karur,86,2,6,6,21,0,0,0,0,2
A2547,ADDRESS2547,9001002747,Delhi,74,4,14,11,1,0,0,0,0,2
A2548,ADDRESS2548,9001002748,Karur,57,3,16,5,25,0,0,0,0,2
A2549,ADDRESS2549,9001002749,Chennai,28,8,12,11,19,0,0,0,0,2
A2550,ADDRESS2550,9001002750,Bangalore,71,6,14,7,40,0,0,0,0,2
A2551,ADDRESS2551,9001002751,Namakkal,80,4,4,1,40,0,0,0,0,2
A2552,ADDRESS2552,9001002752,Chennimalai,70,5,12,4,25,0,0,0,0,2
A2553,ADDRESS2553,9001002753,Salem,38,3,7,5,48,0,0,0,0,2
A2554,ADDRESS2554,9001002754,Chennai,76,2,10,0,42,0,0,0,0,2
A2555,ADDRESS2555,9001002755,Chennai,82,3,9,9,13,0,0,0,0,2
A2556,ADDRESS2556,9001002756,Coimbatore,23,9,11,2,36,0,0,0,0,2
A2557,ADDRESS2557,9001002757,Madurai,45,10,14,7,32,0,0,0,0,2
A2558,ADDRESS2558,9001002758,Salem,62,6,7,2,1,0,0,0,0,2
A2559,ADDRESS2559,9001002759,Coimbatore,50,7,14,10,28,0,0,0,0,2
A2560,ADDRESS2560,9001002760,Salem,70,6,17,8,22,0,0,0,0,2
A2561,ADDRESS2561,9001002761,Madurai,72,2,16,8,36,0,0,0,0,2
A2562,ADDRESS2562,9001002762,Chennai,31,6,9,3,31,0,0,0,0,2
A2563,ADDRESS2563,9001002763,Salem,64,4,6,9,6,0,0,0,0,2
A2564,ADDRESS2564,9001002764,Salem,77,4,9,8,16,0,0,0,0,2
A2565,ADDRESS2565,9001002765,Mumbai,82,4,8,0,48,0,0,0,0,2
A2566,ADDRESS2566,9001002766,Madurai,27,9,13,5,21,0,0,0,0,2
A2567,ADDRESS2567,9001002767,Chennimalai,41,8,10,12,50,0,0,0,0,2
A2568,ADDRESS2568,9001002768,Chennimalai,80,3,5,2,33,0,0,0,0,2
A2569,ADDRESS2569,9001002769,Salem,54,7,12,12,26,0,0,0,0,2
A2570,ADDRESS2570,9001002770,Salem,30,5,10,7,36,0,0,0,0,2
A2571,ADDRESS2571,9001002771,Coimbatore,68,5,10,10,21,0,0,0,0,2
A2572,ADDRESS2572,9001002772,Karur,58,6,16,8,23,0,0,0,0,2
A2573,ADDRESS2573,9001002773,Chennai,19,8,14,3,41,0,0,0,0,2
A2574,ADDRESS2574,9001002774,Chennai,60,5,15,1,8,0,0,0,0,2
A2575,ADDRESS2575,9001002775,Chennimalai,70,6,14,11,5,0,0,0,0,2
A2576,ADDRESS2576,9001002776,Karur,29,3,4,12,33,0,0,0,0,2
A2577,ADDRESS2577,9001002777,Chennai,34,10,10,3,39,0,0,0,0,2
A2578,ADDRESS2578,9001002778,Namakkal,65,7,11,9,21,0,0,0,0,2
A2579,ADDRESS2579,9001002779,Chennai,62,4,7,2,49,0,0,0,0,2
A2580,ADDRESS2580,9001002780,Madurai,87,3,13,0,7,0,0,0,0,2
A2581,ADDRESS2581,9001002781,Chennimalai,54,2,4,4,26,0,0,0,0,2
A2582,ADDRESS2582,9001002782,Bangalore,36,7,13,7,1,0,0,0,0,2
A2583,ADDRESS2583,9001002783,Coimbatore,63,2,12,0,38,0,0,0,0,2
A2584,ADDRESS2584,9001002784,Madurai,84,4,4,7,20,0,0,0,0,2
A2585,ADDRESS2585,9001002785,Delhi,55,2,17,12,23,0,0,0,0,2
A2586,ADDRESS2586,9001002786,Karur,49,6,7,9,46,0,0,0,0,2
A2587,ADDRESS2587,9001002787,Salem,39,9,13,3,35,0,0,0,0,2
A2588,ADDRESS2588,9001002788,Mumbai,78,2,4,0,14,0,0,0,0,2
A2589,ADDRESS2589,9001002789,Coimbatore,28,3,10,1,31,0,0,0,0,2
A2590,ADDRESS2590,9001002790,Karur,55,2,10,11,38,0,0,0,0,2
A2591,ADDRESS2591,9001002791,Delhi,68,4,10,10,42,0,0,0,0,2
A2592,ADDRESS2592,9001002792,Madurai,91,2,10,2,30,0,0,0,0,2
A2593,ADDRESS2593,9001002793,Mumbai,32,3,9,11,20,0,0,0,0,2
A2594,ADDRESS2594,9001002794,Bangalore,79,3,17,10,34,0,0,0,0,2
A2595,ADDRESS2595,9001002795,Karur,53,6,7,4,7,0,0,0,0,2
A2596,ADDRESS2596,9001002796,Coimbatore,71,5,16,10,20,0,0,0,0,2
A2597,ADDRESS2597,9001002797,Salem,24,3,13,5,49,0,0,0,0,2
A2598,ADDRESS2598,9001002798,Coimbatore,54,5,6,7,15,0,0,0,0,2
A2599,ADDRESS2599,9001002799,Coimbatore,48,8,9,10,30,0,0,0,0,2
A2600,ADDRESS2600,9001002800,Mumbai,72,5,9,1,8,0,0,0,0,2
A2601,ADDRESS2601,9001002801,Salem,54,4,13,2,17,0,0,0,0,2
A2602,ADDRESS2602,9001002802,Coimbatore,46,6,11,3,45,0,0,0,0,2
A2603,ADDRESS2603,9001002803,Salem,49,3,14,6,21,0,0,0,0,2
A2604,ADDRESS2604,9001002804,Bangalore,56,6,9,5,12,0,0,0,0,2
A2605,ADDRESS2605,9001002805,Karur,89,4,10,12,33,0,0,0,0,2
A2606,ADDRESS2606,9001002806,Salem,84,4,11,8,1,0,0,0,0,2
A2607,ADDRESS2607,9001002807,Bangalore,47,7,13,6,11,0,0,0,0,2
A2608,ADDRESS2608,9001002808,Chennai,50,7,14,0,44,0,0,0,0,2
A2609,ADDRESS2609,9001002809,Madurai,65,7,15,3,26,0,0,0,0,2
A2610,ADDRESS2610,9001002810,Mumbai,73,3,10,4,47,0,0,0,0,2
A2611,ADDRESS2611,9001002811,Bangalore,78,3,4,5,5,0,0,0,0,2
A2612,ADDRESS2612,9001002812,Karur,67,6,7,7,38,0,0,0,0,2
A2613,ADDRESS2613,9001002813,Mumbai,19,10,12,5,30,0,0,0,0,2
A2614,ADDRESS2614,9001002814,Namakkal,63,3,14,4,23,0,0,0,0,2
A2615,ADDRESS2615,9001002815,Coimbatore,32,3,6,2,1,0,0,0,0,2
A2616,ADDRESS2616,9001002816,Chennai,67,3,7,9,22,0,0,0,0,2
A2617,ADDRESS2617,9001002817,Chennimalai,80,3,10,7,1,0,0,0,0,2
A2618,ADDRESS2618,9001002818,Namakkal,88,3,6,5,5,0,0,0,0,2
A2619,ADDRESS2619,9001002819,Chennai,44,3,6,6,2,0,0,0,0,2
A2620,ADDRESS2620,9001002820,Delhi,91,4,13,1,0,0,0,0,0,2
A2621,ADDRESS2621,9001002821,Salem,75,4,13,8,32,0,0,0,0,2
A2622,ADDRESS2622,9001002822,Madurai,43,4,9,3,14,0,0,0,0,2
A2623,ADDRESS2623,9001002823,Mumbai,45,4,14,5,8,0,0,0,0,2
A2624,ADDRESS2624,9001002824,Madurai,53,5,10,3,35,0,0,0,0,2
A2625,ADDRESS2625,9001002825,Namakkal,71,5,16,3,48,0,0,0,0,2
A2626,ADDRESS2626,9001002826,Delhi,82,3,5,8,22,0,0,0,0,2
A2627,ADDRESS2627,9001002827,Chennai,38,4,11,9,45,0,0,0,0,2
A2628,ADDRESS2628,9001002828,Madurai,38,5,8,10,32,0,0,0,0,2
A2629,ADDRESS2629,9001002829,Madurai,23,2,15,1,49,0,0,0,0,2
A2630,ADDRESS2630,9001002830,Delhi,80,2,7,11,18,0,0,0,0,2
A2631,ADDRESS2631,9001002831,Namakkal,35,9,16,11,13,0,0,0,0,2
A2632,ADDRESS2632,9001002832,Bangalore,50,6,12,11,39,0,0,0,0,2
A2633,ADDRESS2633,9001002833,Namakkal,70,7,15,9,18,0,0,0,0,2
A2634,ADDRESS2634,9001002834,Bangalore,47,9,10,9,15,0,0,0,0,2
A2635,ADDRESS2635,9001002835,Chennimalai,88,3,17,9,13,0,0,0,0,2
A2636,ADDRESS2636,9001002836,Namakkal,56,7,17,6,47,0,0,0,0,2
A2637,ADDRESS2637,9001002837,Mumbai,79,3,9,2,14,0,0,0,0,2
A2638,ADDRESS2638,9001002838,Madurai,52,2,4,11,5,0,0,0,0,2
A2639,ADDRESS2639,9001002839,Karur,81,3,7,12,10,0,0,0,0,2
A2640,ADDRESS2640,9001002840,Delhi,57,3,10,9,19,0,0,0,0,2
A2641,ADDRESS2641,9001002841,Bangalore,55,7,13,10,27,0,0,0,0,2
A2642,ADDRESS2642,9001002842,Coimbatore,87,2,6,1,18,0,0,0,0,2
A2643,ADDRESS2643,9001002843,Chennai,48,4,8,3,9,0,0,0,0,2
A2644,ADDRESS2644,9001002844,Namakkal,86,4,8,9,29,0,0,0,0,2
A2645,ADDRESS2645,9001002845,Mumbai,52,4,9,0,17,0,0,0,0,2
A2646,ADDRESS2646,9001002846,Chennai,67,5,11,11,18,0,0,0,0,2
A2647,ADDRESS2647,9001002847,Karur,79,4,13,11,42,0,0,0,0,2
A2648,ADDRESS2648,9001002848,Chennai,34,9,10,5,33,0,0,0,0,2
A2649,ADDRESS2649,9001002849,Chennai,63,3,6,10,4,0,0,0,0,2
A2650,ADDRESS2650,9001002850,Salem,31,9,13,2,39,0,0,0,0,2
A2651,ADDRESS2651,9001002851,Karur,48,3,15,0,8,0,0,0,0,2
A2652,ADDRESS2652,9001002852,Bangalore,22,4,6,0,43,0,0,0,0,2
A2653,ADDRESS2653,9001002853,Chennai,59,6,15,7,14,0,0,0,0,2
A2654,ADDRESS2654,9001002854,Delhi,26,9,11,0,25,0,0,0,0,2
A2655,ADDRESS2655,9001002855,Delhi,30,6,11,11,41,0,0,0,0,2
A2656,ADDRESS2656,9001002856,Namakkal,20,5,17,11,9,0,0,0,0,2
A2657,ADDRESS2657,9001002857,Chennai,82,3,4,1,14,0,0,0,0,2
A2658,ADDRESS2658,9001002858,Chennimalai,33,7,8,4,35,0,0,0,0,2
A2659,ADDRESS2659,9001002859,Bangalore,72,6,7,3,45,0,0,0,0,2
A2660,ADDRESS2660,9001002860,Karur,65,3,14,6,48,0,0,0,0,2
A2661,ADDRESS2661,9001002861,Coimbatore,42,10,12,0,6,0,0,0,0,2
A2662,ADDRESS2662,9001002862,Namakkal,64,6,17,8,21,0,0,0,0,2
A2663,ADDRESS2663,9001002863,Karur,61,5,12,3,20,0,0,0,0,2
A2664,ADDRESS2664,9001002864,Bangalore,48,4,14,11,11,0,0,0,0,2
A2665,ADDRESS2665,9001002865,Karur,19,4,11,10,31,0,0,0,0,2
A2666,ADDRESS2666,9001002866,Mumbai,71,6,9,11,23,0,0,0,0,2
A2667,ADDRESS2667,9001002867,Madurai,87,4,17,10,7,0,0,0,0,2
A2668,ADDRESS2668,9001002868,Coimbatore,40,7,12,8,4,0,0,0,0,2
A2669,ADDRESS2669,9001002869,Delhi,86,2,2,12,11,0,0,0,0,2
A2670,ADDRESS2670,9001002870,Coimbatore,24,2,7,6,2,0,0,0,0,2
A2671,ADDRESS2671,9001002871,Madurai,26,6,6,5,31,0,0,0,0,2
A2672,ADDRESS2672,9001002872,Chennai,80,4,11,0,29,0,0,0,0,2
A2673,ADDRESS2673,9001002873,Chennai,81,3,12,1,38,0,0,0,0,2
A2674,ADDRESS2674,9001002874,Karur,71,5,15,7,50,0,0,0,0,2
A2675,ADDRESS2675,9001002875,Mumbai,30,6,15,0,39,0,0,0,0,2
A2676,ADDRESS2676,9001002876,Madurai,60,2,2,2,16,0,0,0,0,2
A2677,ADDRESS2677,9001002877,Madurai,68,3,17,12,3,0,0,0,0,2
A2678,ADDRESS2678,9001002878,Chennimalai,59,6,17,1,49,0,0,0,0,2
A2679,ADDRESS2679,9001002879,Coimbatore,56,5,11,9,8,0,0,0,0,2
A2680,ADDRESS2680,9001002880,Delhi,86,3,5,5,22,0,0,0,0,2
A2681,ADDRESS2681,9001002881,Madurai,59,6,11,8,49,0,0,0,0,2
A2682,ADDRESS2682,9001002882,Chennai,40,3,4,8,34,0,0,0,0,2
A2683,ADDRESS2683,9001002883,Karur,64,2,5,6,35,0,0,0,0,2
A2684,ADDRESS2684,9001002884,Karur,74,2,3,5,7,0,0,0,0,2
A2685,ADDRESS2685,9001002885,Salem,38,4,11,5,30,0,0,0,0,2
A2686,ADDRESS2686,9001002886,Chennai,91,2,15,1,10,0,0,0,0,2
A2687,ADDRESS2687,9001002887,Delhi,90,3,10,2,6,0,0,0,0,2
A2688,ADDRESS2688,9001002888,Chennimalai,81,3,4,6,21,0,0,0,0,2
A2689,ADDRESS2689,9001002889,Karur,29,10,15,10,19,0,0,0,0,2
A2690,ADDRESS2690,9001002890,Delhi,38,8,15,6,29,0,0,0,0,2
A2691,ADDRESS2691,9001002891,Mumbai,60,5,7,10,2,0,0,0,0,2
A2692,ADDRESS2692,9001002892,Chennimalai,30,9,14,5,11,0,0,0,0,2
A2693,ADDRESS2693,9001002893,Mumbai,67,4,8,10,6,0,0,0,0,2
A2694,ADDRESS2694,9001002894,Chennimalai,67,5,9,5,22,0,0,0,0,2
A2695,ADDRESS2695,9001002895,Chennai,82,4,6,12,39,0,0,0,0,2
A2696,ADDRESS2696,9001002896,Bangalore,81,4,12,12,46,0,0,0,0,2
A2697,ADDRESS2697,9001002897,Madurai,62,5,15,12,31,0,0,0,0,2
A2698,ADDRESS2698,9001002898,Delhi,69,3,17,3,17,0,0,0,0,2
A2699,ADDRESS2699,9001002899,Delhi,44,5,5,8,13,0,0,0,0,2
A2700,ADDRESS2700,9001002900,Bangalore,88,3,12,5,31,0,0,0,0,2
A2701,ADDRESS2701,9001002901,Madurai,86,2,4,6,20,0,0,0,0,2
A2702,ADDRESS2702,9001002902,Mumbai,71,6,17,10,42,0,0,0,0,2
A2703,ADDRESS2703,9001002903,Bangalore,61,3,10,6,26,0,0,0,0,2
A2704,ADDRESS2704,9001002904,Delhi,49,6,9,10,18,0,0,0,0,2
A2705,ADDRESS2705,9001002905,Madurai,72,3,4,6,20,0,0,0,0,2
A2706,ADDRESS2706,9001002906,Mumbai,81,3,11,5,20,0,0,0,0,2
A2707,ADDRESS2707,9001002907,Chennai,86,2,2,9,37,0,0,0,0,2
A2708,ADDRESS2708,9001002908,Delhi,32,5,13,7,11,0,0,0,0,2
A2709,ADDRESS2709,9001002909,Chennimalai,80,3,15,7,28,0,0,0,0,2
A2710,ADDRESS2710,9001002910,Madurai,27,7,7,3,40,0,0,0,0,2
A2711,ADDRESS2711,9001002911,Chennimalai,85,4,14,2,2,0,0,0,0,2
A2712,ADDRESS2712,9001002912,Bangalore,46,9,14,12,33,0,0,0,0,2
A2713,ADDRESS2713,9001002913,Coimbatore,48,10,14,5,42,0,0,0,0,2
A2714,ADDRESS2714,9001002914,Namakkal,44,8,15,2,18,0,0,0,0,2
A2715,ADDRESS2715,9001002915,Delhi,52,4,13,1,25,0,0,0,0,2
A2716,ADDRESS2716,9001002916,Chennimalai,49,9,16,3,27,0,0,0,0,2
A2717,ADDRESS2717,9001002917,Chennai,37,6,7,12,16,0,0,0,0,2
A2718,ADDRESS2718,9001002918,Mumbai,64,3,11,6,17,0,0,0,0,2
A2719,ADDRESS2719,9001002919,Namakkal,32,5,5,4,47,0,0,0,0,2
A2720,ADDRESS2720,9001002920,Salem,87,2,6,10,12,0,0,0,0,2
A2721,ADDRESS2721,9001002921,Delhi,41,6,10,0,3,0,0,0,0,2
A2722,ADDRESS2722,9001002922,Madurai,24,7,8,10,5,0,0,0,0,2
A2723,ADDRESS2723,9001002923,Madurai,32,2,2,4,3,0,0,0,0,2
A2724,ADDRESS2724,9001002924,Chennimalai,76,3,13,9,48,0,0,0,0,2
A2725,ADDRESS2725,9001002925,Madurai,32,9,16,10,31,0,0,0,0,2
A2726,ADDRESS2726,9001002926,Madurai,29,7,16,10,41,0,0,0,0,2
A2727,ADDRESS2727,9001002927,Coimbatore,40,3,3,10,10,0,0,0,0,2
A2728,ADDRESS2728,9001002928,Mumbai,33,4,16,11,19,0,0,0,0,2
A2729,ADDRESS2729,9001002929,Karur,25,3,12,7,0,0,0,0,0,2
A2730,ADDRESS2730,9001002930,Coimbatore,40,8,10,7,2,0,0,0,0,2
A2731,ADDRESS2731,9001002931,Namakkal,35,8,12,11,19,0,0,0,0,2
A2732,ADDRESS2732,9001002932,Mumbai,79,4,7,7,46,0,0,0,0,2
A2733,ADDRESS2733,9001002933,Coimbatore,64,4,9,0,45,0,0,0,0,2
A2734,ADDRESS2734,9001002934,Delhi,83,2,14,7,17,0,0,0,0,2
A2735,ADDRESS2735,9001002935,Chennimalai,63,7,12,8,18,0,0,0,0,2
A2736,ADDRESS2736,9001002936,Madurai,77,2,4,2,27,0,0,0,0,2
A2737,ADDRESS2737,9001002937,Coimbatore,44,8,9,8,32,0,0,0,0,2
A2738,ADDRESS2738,9001002938,Chennai,54,7,9,7,1,0,0,0,0,2
A2739,ADDRESS2739,9001002939,Madurai,40,8,11,4,46,0,0,0,0,2
A2740,ADDRESS2740,9001002940,Chennimalai,19,3,10,6,43,0,0,0,0,2
A2741,ADDRESS2741,9001002941,Mumbai,85,3,11,10,0,0,0,0,0,2
A2742,ADDRESS2742,9001002942,Madurai,62,4,16,1,25,0,0,0,0,2
A2743,ADDRESS2743,9001002943,Chennai,27,9,11,10,25,0,0,0,0,2
A2744,ADDRESS2744,9001002944,Bangalore,70,7,14,6,16,0,0,0,0,2
A2745,ADDRESS2745,9001002945,Karur,86,2,10,2,31,0,0,0,0,2
A2746,ADDRESS2746,9001002946,Mumbai,25,8,14,0,40,0,0,0,0,2
A2747,ADDRESS2747,9001002947,Delhi,20,5,17,8,46,0,0,0,0,2
A2748,ADDRESS2748,9001002948,Bangalore,29,5,16,10,42,0,0,0,0,2
A2749,ADDRESS2749,9001002949,Chennai,63,6,7,9,5,0,0,0,0,2
A2750,ADDRESS2750,9001002950,Chennimalai,21,2,2,4,9,0,0,0,0,2
A2751,ADDRESS2751,9001002951,Coimbatore,28,4,13,12,38,0,0,0,0,2
A2752,ADDRESS2752,9001002952,Namakkal,63,7,7,12,5,0,0,0,0,2
A2753,ADDRESS2753,9001002953,Bangalore,81,2,8,12,26,0,0,0,0,2
A2754,ADDRESS2754,9001002954,Chennimalai,22,7,10,3,2,0,0,0,0,2
A2755,ADDRESS2755,9001002955,Karur,31,9,16,1,2,0,0,0,0,2
A2756,ADDRESS2756,9001002956,Coimbatore,79,4,9,1,21,0,0,0,0,2
A2757,ADDRESS2757,9001002957,Coimbatore,56,2,8,10,38,0,0,0,0,2
A2758,ADDRESS2758,9001002958,Bangalore,47,10,15,4,9,0,0,0,0,2
A2759,ADDRESS2759,9001002959,Chennai,57,7,8,6,40,0,0,0,0,2
A2760,ADDRESS2760,9001002960,Chennai,20,8,8,8,9,0,0,0,0,2
A2761,ADDRESS2761,9001002961,Mumbai,90,4,17,9,5,0,0,0,0,2
A2762,ADDRESS2762,9001002962,Coimbatore,72,6,15,6,7,0,0,0,0,2
A2763,ADDRESS2763,9001002963,Salem,59,3,13,12,33,0,0,0,0,2
A2764,ADDRESS2764,9001002964,Chennai,87,3,14,2,9,0,0,0,0,2
A2765,ADDRESS2765,9001002965,Coimbatore,69,6,15,10,49,0,0,0,0,2
A2766,ADDRESS2766,9001002966,Salem,72,3,9,10,31,0,0,0,0,2
A2767,ADDRESS2767,9001002967,Mumbai,27,7,15,1,18,0,0,0,0,2
A2768,ADDRESS2768,9001002968,Coimbatore,35,2,3,1,39,0,0,0,0,2
A2769,ADDRESS2769,9001002969,Delhi,78,4,12,7,27,0,0,0,0,2
A2770,ADDRESS2770,9001002970,Coimbatore,88,4,9,5,48,0,0,0,0,2
A2771,ADDRESS2771,9001002971,Salem,61,4,13,8,47,0,0,0,0,2
A2772,ADDRESS2772,9001002972,Bangalore,59,2,5,3,12,0,0,0,0,2
A2773,ADDRESS2773,9001002973,Madurai,60,7,11,0,9,0,0,0,0,2
A2774,ADDRESS2774,9001002974,Chennai,71,7,8,12,11,0,0,0,0,2
A2775,ADDRESS2775,9001002975,Chennimalai,23,4,16,5,8,0,0,0,0,2
A2776,ADDRESS2776,9001002976,Karur,81,4,10,4,36,0,0,0,0,2
A2777,ADDRESS2777,9001002977,Delhi,19,3,17,11,27,0,0,0,0,2
A2778,ADDRESS2778,9001002978,Madurai,39,9,11,7,3,0,0,0,0,2
A2779,ADDRESS2779,9001002979,Mumbai,52,3,16,9,32,0,0,0,0,2
A2780,ADDRESS2780,9001002980,Delhi,89,2,8,4,48,0,0,0,0,2
A2781,ADDRESS2781,9001002981,Chennai,66,2,10,8,5,0,0,0,0,2
A2782,ADDRESS2782,9001002982,Chennimalai,70,5,9,3,34,0,0,0,0,2
A2783,ADDRESS2783,9001002983,Mumbai,82,3,11,0,24,0,0,0,0,2
A2784,ADDRESS2784,9001002984,Madurai,89,4,10,6,11,0,0,0,0,2
A2785,ADDRESS2785,9001002985,Bangalore,56,5,17,7,50,0,0,0,0,2
A2786,ADDRESS2786,9001002986,Karur,81,4,9,10,19,0,0,0,0,2
A2787,ADDRESS2787,9001002987,Delhi,51,3,4,6,13,0,0,0,0,2
A2788,ADDRESS2788,9001002988,Karur,54,3,7,11,22,0,0,0,0,2
A2789,ADDRESS2789,9001002989,Madurai,25,7,13,11,36,0,0,0,0,2
A2790,ADDRESS2790,9001002990,Mumbai,69,7,7,6,36,0,0,0,0,2
A2791,ADDRESS2791,9001002991,Bangalore,89,3,15,11,0,0,0,0,0,2
A2792,ADDRESS2792,9001002992,Namakkal,60,6,9,8,11,0,0,0,0,2
A2793,ADDRESS2793,9001002993,Madurai,41,5,5,10,35,0,0,0,0,2
A2794,ADDRESS2794,9001002994,Chennai,46,2,16,11,6,0,0,0,0,2
A2795,ADDRESS2795,9001002995,Salem,60,4,10,8,6,0,0,0,0,2
A2796,ADDRESS2796,9001002996,Karur,29,9,16,6,5,0,0,0,0,2
A2797,ADDRESS2797,9001002997,Bangalore,60,6,7,4,22,0,0,0,0,2
A2798,ADDRESS2798,9001002998,Delhi,66,4,14,11,27,0,0,0,0,2
A2799,ADDRESS2799,9001002999,Madurai,80,2,10,2,48,0,0,0,0,2
A2800,ADDRESS2800,9001003000,Bangalore,46,5,15,7,27,0,0,0,0,2
A2801,ADDRESS2801,9001003001,Namakkal,87,2,12,1,15,0,0,0,0,2
A2802,ADDRESS2802,9001003002,Karur,47,8,8,2,8,0,0,0,0,2
A2803,ADDRESS2803,9001003003,Namakkal,66,2,4,4,16,0,0,0,0,2
A2804,ADDRESS2804,9001003004,Namakkal,59,4,14,0,13,0,0,0,0,2
A2805,ADDRESS2805,9001003005,Salem,72,3,6,7,44,0,0,0,0,2
A2806,ADDRESS2806,9001003006,Salem,83,3,17,2,39,0,0,0,0,2
A2807,ADDRESS2807,9001003007,Salem,78,4,17,6,17,0,0,0,0,2
A2808,ADDRESS2808,9001003008,Madurai,39,3,4,2,29,0,0,0,0,2
A2809,ADDRESS2809,9001003009,Chennai,50,4,8,5,23,0,0,0,0,2
A2810,ADDRESS2810,9001003010,Chennimalai,45,8,13,9,30,0,0,0,0,2
A2811,ADDRESS2811,9001003011,Chennimalai,35,3,6,0,35,0,0,0,0,2
A2812,ADDRESS2812,9001003012,Bangalore,58,4,15,10,45,0,0,0,0,2
A2813,ADDRESS2813,9001003013,Karur,31,8,11,10,26,0,0,0,0,2
A2814,ADDRESS2814,9001003014,Bangalore,85,2,15,6,22,0,0,0,0,2
A2815,ADDRESS2815,9001003015,Coimbatore,35,4,17,3,10,0,0,0,0,2
A2816,ADDRESS2816,9001003016,Delhi,75,4,9,1,48,0,0,0,0,2
A2817,ADDRESS2817,9001003017,Karur,55,6,8,0,29,0,0,0,0,2
A2818,ADDRESS2818,9001003018,Chennimalai,72,7,14,11,3,0,0,0,0,2
A2819,ADDRESS2819,9001003019,Bangalore,23,6,14,7,3,0,0,0,0,2
A2820,ADDRESS2820,9001003020,Chennimalai,20,4,7,3,26,0,0,0,0,2
A2821,ADDRESS2821,9001003021,Delhi,42,5,5,6,8,0,0,0,0,2
A2822,ADDRESS2822,9001003022,Karur,65,2,17,7,12,0,0,0,0,2
A2823,ADDRESS2823,9001003023,Namakkal,24,7,14,8,16,0,0,0,0,2
A2824,ADDRESS2824,9001003024,Namakkal,38,5,6,11,46,0,0,0,0,2
A2825,ADDRESS2825,9001003025,Salem,68,5,7,10,42,0,0,0,0,2
A2826,ADDRESS2826,9001003026,Chennai,48,4,8,7,0,0,0,0,0,2
A2827,ADDRESS2827,9001003027,Coimbatore,85,3,3,3,32,0,0,0,0,2
A2828,ADDRESS2828,9001003028,Salem,23,7,15,11,23,0,0,0,0,2
A2829,ADDRESS2829,9001003029,Delhi,53,3,4,5,29,0,0,0,0,2
A2830,ADDRESS2830,9001003030,Chennimalai,32,5,14,10,45,0,0,0,0,2
A2831,ADDRESS2831,9001003031,Namakkal,43,7,9,2,45,0,0,0,0,2
A2832,ADDRESS2832,9001003032,Bangalore,24,5,12,2,21,0,0,0,0,2
A2833,ADDRESS2833,9001003033,Salem,78,2,17,5,24,0,0,0,0,2
A2834,ADDRESS2834,9001003034,Coimbatore,61,4,16,3,27,0,0,0,0,2
A2835,ADDRESS2835,9001003035,Bangalore,65,5,15,5,16,0,0,0,0,2
A2836,ADDRESS2836,9001003036,Chennimalai,85,2,5,12,14,0,0,0,0,2
A2837,ADDRESS2837,9001003037,Coimbatore,90,2,9,5,48,0,0,0,0,2
A2838,ADDRESS2838,9001003038,Mumbai,91,3,10,11,43,0,0,0,0,2
A2839,ADDRESS2839,9001003039,Namakkal,28,10,10,4,40,0,0,0,0,2
A2840,ADDRESS2840,9001003040,Chennai,65,6,8,12,27,0,0,0,0,2
A2841,ADDRESS2841,9001003041,Mumbai,77,2,14,8,29,0,0,0,0,2
A2842,ADDRESS2842,9001003042,Delhi,26,7,8,5,27,0,0,0,0,2
A2843,ADDRESS2843,9001003043,Chennai,47,10,10,0,46,0,0,0,0,2
A2844,ADDRESS2844,9001003044,Namakkal,48,5,11,7,23,0,0,0,0,2
A2845,ADDRESS2845,9001003045,Madurai,36,5,6,9,3,0,0,0,0,2
A2846,ADDRESS2846,9001003046,Chennimalai,43,7,8,3,17,0,0,0,0,2
A2847,ADDRESS2847,9001003047,Salem,48,6,10,6,11,0,0,0,0,2
